Key,English,Korean,Portuguese,Japanese,Spanish,Thai,Indonesian,Russian,ChineseSimplified,ChineseTraditional,Tagalog,Vietnam
COLLECTION_NAME_100016,+2 Beast Aura (LEGEND),+2 야수 아우라 (LEGEND),+2 Aura de besta (LEGEND),+2 獣のオーラ (LEGEND),+2 Aura de bestia (LEGEND),+2 รัศมีสัตว์ร้าย (LEGEND),+2 Aura binatang buas (LEGEND),+2 Зверь Аура (LEGEND),+2 野兽光环 (LEGEND),+2 野獸光環 (LEGEND),+2 Hayop aura (LEGEND),+2 Thú Aura (LEGEND)
COLLECTION_NAME_100017,+2 Aegis Aura (ARENA SPECIAL) (RARE),+2 이지스 아우라 (아레나 특화) (RARE),+2 Aegis Aura (Arena Special) (RARE),+2 イージスオーラ（アリーナ特化） (RARE),+2 AEGIS AURA (Arena Especial) (RARE),+2 Aegis Aura (Arena Special) (RARE),+2 Aegis Aura (Arena Special) (RARE),+2 Aegis Aura (Special) (RARE),+2 aegis aura（竞技场特别） (RARE),+2 aegis aura（競技場特別） (RARE),+2 Aegis Aura (Espesyal na Arena) (RARE),+2 Aegis Aura (đặc biệt Arena) (RARE)
COLLECTION_NAME_100018,+2 Aegis Aura (ARENA SPECIAL) (EPIC),+2 이지스 아우라 (아레나 특화) (EPIC),+2 Aegis Aura (Arena Special) (EPIC),+2 イージスオーラ（アリーナ特化） (EPIC),+2 AEGIS AURA (Arena Especial) (EPIC),+2 Aegis Aura (Arena Special) (EPIC),+2 Aegis Aura (Arena Special) (EPIC),+2 Aegis Aura (Special) (EPIC),+2 aegis aura（竞技场特别） (EPIC),+2 aegis aura（競技場特別） (EPIC),+2 Aegis Aura (Espesyal na Arena) (EPIC),+2 Aegis Aura (đặc biệt Arena) (EPIC)
COLLECTION_NAME_100019,+2 Aegis Aura (ARENA SPECIAL) (UNIQUE),+2 이지스 아우라 (아레나 특화) (UNIQUE),+2 Aegis Aura (Arena Special) (UNIQUE),+2 イージスオーラ（アリーナ特化） (UNIQUE),+2 AEGIS AURA (Arena Especial) (UNIQUE),+2 Aegis Aura (Arena Special) (UNIQUE),+2 Aegis Aura (Arena Special) (UNIQUE),+2 Aegis Aura (Special) (UNIQUE),+2 aegis aura（竞技场特别） (UNIQUE),+2 aegis aura（競技場特別） (UNIQUE),+2 Aegis Aura (Espesyal na Arena) (UNIQUE),+2 Aegis Aura (đặc biệt Arena) (UNIQUE)
COLLECTION_NAME_100020,+2 Aegis Aura (ARENA SPECIAL) (LEGEND),+2 이지스 아우라 (아레나 특화) (LEGEND),+2 Aegis Aura (Arena Special) (LEGEND),+2 イージスオーラ（アリーナ特化） (LEGEND),+2 AEGIS AURA (Arena Especial) (LEGEND),+2 Aegis Aura (Arena Special) (LEGEND),+2 Aegis Aura (Arena Special) (LEGEND),+2 Aegis Aura (Special) (LEGEND),+2 aegis aura（竞技场特别） (LEGEND),+2 aegis aura（競技場特別） (LEGEND),+2 Aegis Aura (Espesyal na Arena) (LEGEND),+2 Aegis Aura (đặc biệt Arena) (LEGEND)
COLLECTION_NAME_100021,+2 Barrage Aura (ADVENTURE SPECIAL) (RARE),+2 폭격 아우라 (모험 특화) (RARE),+2 Barrage Aura (Especial de aventura) (RARE),+2 爆撃オーラ（冒険特化） (RARE),+2 Barrage Aura (especial de aventura) (RARE),+2 Aura Barrage (Adventure Special) (RARE),+2 Barrage Aura (Adventure Special) (RARE),+2 Оборотная аура (специальная приключения) (RARE),+2 Barrage Aura（冒险特别） (RARE),+2 Barrage Aura（冒險特別） (RARE),+2 Barrage aura (espesyal na pakikipagsapalaran) (RARE),+2 Array Aura (đặc biệt phiêu lưu) (RARE)
COLLECTION_NAME_100022,+2 Barrage Aura (ADVENTURE SPECIAL) (EPIC),+2 폭격 아우라 (모험 특화) (EPIC),+2 Barrage Aura (Especial de aventura) (EPIC),+2 爆撃オーラ（冒険特化） (EPIC),+2 Barrage Aura (especial de aventura) (EPIC),+2 Aura Barrage (Adventure Special) (EPIC),+2 Barrage Aura (Adventure Special) (EPIC),+2 Оборотная аура (специальная приключения) (EPIC),+2 Barrage Aura（冒险特别） (EPIC),+2 Barrage Aura（冒險特別） (EPIC),+2 Barrage aura (espesyal na pakikipagsapalaran) (EPIC),+2 Array Aura (đặc biệt phiêu lưu) (EPIC)
COLLECTION_NAME_100023,+2 Barrage Aura (ADVENTURE SPECIAL) (UNIQUE),+2 폭격 아우라 (모험 특화) (UNIQUE),+2 Barrage Aura (Especial de aventura) (UNIQUE),+2 爆撃オーラ（冒険特化） (UNIQUE),+2 Barrage Aura (especial de aventura) (UNIQUE),+2 Aura Barrage (Adventure Special) (UNIQUE),+2 Barrage Aura (Adventure Special) (UNIQUE),+2 Оборотная аура (специальная приключения) (UNIQUE),+2 Barrage Aura（冒险特别） (UNIQUE),+2 Barrage Aura（冒險特別） (UNIQUE),+2 Barrage aura (espesyal na pakikipagsapalaran) (UNIQUE),+2 Array Aura (đặc biệt phiêu lưu) (UNIQUE)
COLLECTION_NAME_100024,+2 Barrage Aura (ADVENTURE SPECIAL) (LEGEND),+2 폭격 아우라 (모험 특화) (LEGEND),+2 Barrage Aura (Especial de aventura) (LEGEND),+2 爆撃オーラ（冒険特化） (LEGEND),+2 Barrage Aura (especial de aventura) (LEGEND),+2 Aura Barrage (Adventure Special) (LEGEND),+2 Barrage Aura (Adventure Special) (LEGEND),+2 Оборотная аура (специальная приключения) (LEGEND),+2 Barrage Aura（冒险特别） (LEGEND),+2 Barrage Aura（冒險特別） (LEGEND),+2 Barrage aura (espesyal na pakikipagsapalaran) (LEGEND),+2 Array Aura (đặc biệt phiêu lưu) (LEGEND)
COLLECTION_NAME_100025,+4 Nimble Aura (NORMAL),+4 날렵한 아우라 (NORMAL),+4 Aura ágil (NORMAL),+4 機敏なオーラ (NORMAL),+4 Aura ágil (NORMAL),+4 ออร่าว่องไว (NORMAL),+4 Aura gesit (NORMAL),+4 Протекающая аура (NORMAL),+4 灵活的光环 (NORMAL),+4 靈活的光環 (NORMAL),+4 Nimble aura (NORMAL),+4 Aura nhanh nhẹn (NORMAL)
COLLECTION_NAME_100026,+4 Nimble Aura (RARE),+4 날렵한 아우라 (RARE),+4 Aura ágil (RARE),+4 機敏なオーラ (RARE),+4 Aura ágil (RARE),+4 ออร่าว่องไว (RARE),+4 Aura gesit (RARE),+4 Протекающая аура (RARE),+4 灵活的光环 (RARE),+4 靈活的光環 (RARE),+4 Nimble aura (RARE),+4 Aura nhanh nhẹn (RARE)
COLLECTION_NAME_100027,+4 Nimble Aura (EPIC),+4 날렵한 아우라 (EPIC),+4 Aura ágil (EPIC),+4 機敏なオーラ (EPIC),+4 Aura ágil (EPIC),+4 ออร่าว่องไว (EPIC),+4 Aura gesit (EPIC),+4 Протекающая аура (EPIC),+4 灵活的光环 (EPIC),+4 靈活的光環 (EPIC),+4 Nimble aura (EPIC),+4 Aura nhanh nhẹn (EPIC)
COLLECTION_NAME_100028,+4 Beast Aura (RARE),+4 야수 아우라 (RARE),+4 Aura de besta (RARE),+4 獣のオーラ (RARE),+4 Aura de bestia (RARE),+4 รัศมีสัตว์ร้าย (RARE),+4 Aura binatang buas (RARE),+4 Зверь Аура (RARE),+4 野兽光环 (RARE),+4 野獸光環 (RARE),+4 Hayop aura (RARE),+4 Thú Aura (RARE)
COLLECTION_NAME_100029,+4 Beast Aura (EPIC),+4 야수 아우라 (EPIC),+4 Aura de besta (EPIC),+4 獣のオーラ (EPIC),+4 Aura de bestia (EPIC),+4 รัศมีสัตว์ร้าย (EPIC),+4 Aura binatang buas (EPIC),+4 Зверь Аура (EPIC),+4 野兽光环 (EPIC),+4 野獸光環 (EPIC),+4 Hayop aura (EPIC),+4 Thú Aura (EPIC)
COLLECTION_NAME_100030,+4 Beast Aura (UNIQUE),+4 야수 아우라 (UNIQUE),+4 Aura de besta (UNIQUE),+4 獣のオーラ (UNIQUE),+4 Aura de bestia (UNIQUE),+4 รัศมีสัตว์ร้าย (UNIQUE),+4 Aura binatang buas (UNIQUE),+4 Зверь Аура (UNIQUE),+4 野兽光环 (UNIQUE),+4 野獸光環 (UNIQUE),+4 Hayop aura (UNIQUE),+4 Thú Aura (UNIQUE)
COLLECTION_NAME_100031,+4 Beast Aura (LEGEND),+4 야수 아우라 (LEGEND),+4 Aura de besta (LEGEND),+4 獣のオーラ (LEGEND),+4 Aura de bestia (LEGEND),+4 รัศมีสัตว์ร้าย (LEGEND),+4 Aura binatang buas (LEGEND),+4 Зверь Аура (LEGEND),+4 野兽光环 (LEGEND),+4 野獸光環 (LEGEND),+4 Hayop aura (LEGEND),+4 Thú Aura (LEGEND)
COLLECTION_NAME_100032,+4 Aegis Aura (ARENA SPECIAL) (RARE),+4 이지스 아우라 (아레나 특화) (RARE),+4 Aegis Aura (Arena Special) (RARE),+4 イージスオーラ（アリーナ特化） (RARE),+4 AEGIS AURA (Arena Especial) (RARE),+4 Aegis Aura (Arena Special) (RARE),+4 Aegis Aura (Arena Special) (RARE),+4 Aegis Aura (Special) (RARE),+4 aegis aura（竞技场特别） (RARE),+4 aegis aura（競技場特別） (RARE),+4 Aegis Aura (Espesyal na Arena) (RARE),+4 Aegis Aura (đặc biệt Arena) (RARE)
COLLECTION_NAME_100033,+4 Aegis Aura (ARENA SPECIAL) (EPIC),+4 이지스 아우라 (아레나 특화) (EPIC),+4 Aegis Aura (Arena Special) (EPIC),+4 イージスオーラ（アリーナ特化） (EPIC),+4 AEGIS AURA (Arena Especial) (EPIC),+4 Aegis Aura (Arena Special) (EPIC),+4 Aegis Aura (Arena Special) (EPIC),+4 Aegis Aura (Special) (EPIC),+4 aegis aura（竞技场特别） (EPIC),+4 aegis aura（競技場特別） (EPIC),+4 Aegis Aura (Espesyal na Arena) (EPIC),+4 Aegis Aura (đặc biệt Arena) (EPIC)
COLLECTION_NAME_100034,+4 Aegis Aura (ARENA SPECIAL) (UNIQUE),+4 이지스 아우라 (아레나 특화) (UNIQUE),+4 Aegis Aura (Arena Special) (UNIQUE),+4 イージスオーラ（アリーナ特化） (UNIQUE),+4 AEGIS AURA (Arena Especial) (UNIQUE),+4 Aegis Aura (Arena Special) (UNIQUE),+4 Aegis Aura (Arena Special) (UNIQUE),+4 Aegis Aura (Special) (UNIQUE),+4 aegis aura（竞技场特别） (UNIQUE),+4 aegis aura（競技場特別） (UNIQUE),+4 Aegis Aura (Espesyal na Arena) (UNIQUE),+4 Aegis Aura (đặc biệt Arena) (UNIQUE)
COLLECTION_NAME_100035,+4 Aegis Aura (ARENA SPECIAL) (LEGEND),+4 이지스 아우라 (아레나 특화) (LEGEND),+4 Aegis Aura (Arena Special) (LEGEND),+4 イージスオーラ（アリーナ特化） (LEGEND),+4 AEGIS AURA (Arena Especial) (LEGEND),+4 Aegis Aura (Arena Special) (LEGEND),+4 Aegis Aura (Arena Special) (LEGEND),+4 Aegis Aura (Special) (LEGEND),+4 aegis aura（竞技场特别） (LEGEND),+4 aegis aura（競技場特別） (LEGEND),+4 Aegis Aura (Espesyal na Arena) (LEGEND),+4 Aegis Aura (đặc biệt Arena) (LEGEND)
COLLECTION_NAME_100036,+4 Barrage Aura (ADVENTURE SPECIAL) (RARE),+4 폭격 아우라 (모험 특화) (RARE),+4 Barrage Aura (Especial de aventura) (RARE),+4 爆撃オーラ（冒険特化） (RARE),+4 Barrage Aura (especial de aventura) (RARE),+4 Aura Barrage (Adventure Special) (RARE),+4 Barrage Aura (Adventure Special) (RARE),+4 Оборотная аура (специальная приключения) (RARE),+4 Barrage Aura（冒险特别） (RARE),+4 Barrage Aura（冒險特別） (RARE),+4 Barrage aura (espesyal na pakikipagsapalaran) (RARE),+4 Array Aura (đặc biệt phiêu lưu) (RARE)
COLLECTION_NAME_100037,+4 Barrage Aura (ADVENTURE SPECIAL) (EPIC),+4 폭격 아우라 (모험 특화) (EPIC),+4 Barrage Aura (Especial de aventura) (EPIC),+4 爆撃オーラ（冒険特化） (EPIC),+4 Barrage Aura (especial de aventura) (EPIC),+4 Aura Barrage (Adventure Special) (EPIC),+4 Barrage Aura (Adventure Special) (EPIC),+4 Оборотная аура (специальная приключения) (EPIC),+4 Barrage Aura（冒险特别） (EPIC),+4 Barrage Aura（冒險特別） (EPIC),+4 Barrage aura (espesyal na pakikipagsapalaran) (EPIC),+4 Array Aura (đặc biệt phiêu lưu) (EPIC)
COLLECTION_NAME_100038,+4 Barrage Aura (ADVENTURE SPECIAL) (UNIQUE),+4 폭격 아우라 (모험 특화) (UNIQUE),+4 Barrage Aura (Especial de aventura) (UNIQUE),+4 爆撃オーラ（冒険特化） (UNIQUE),+4 Barrage Aura (especial de aventura) (UNIQUE),+4 Aura Barrage (Adventure Special) (UNIQUE),+4 Barrage Aura (Adventure Special) (UNIQUE),+4 Оборотная аура (специальная приключения) (UNIQUE),+4 Barrage Aura（冒险特别） (UNIQUE),+4 Barrage Aura（冒險特別） (UNIQUE),+4 Barrage aura (espesyal na pakikipagsapalaran) (UNIQUE),+4 Array Aura (đặc biệt phiêu lưu) (UNIQUE)
COLLECTION_NAME_100039,+4 Barrage Aura (ADVENTURE SPECIAL) (LEGEND),+4 폭격 아우라 (모험 특화) (LEGEND),+4 Barrage Aura (Especial de aventura) (LEGEND),+4 爆撃オーラ（冒険特化） (LEGEND),+4 Barrage Aura (especial de aventura) (LEGEND),+4 Aura Barrage (Adventure Special) (LEGEND),+4 Barrage Aura (Adventure Special) (LEGEND),+4 Оборотная аура (специальная приключения) (LEGEND),+4 Barrage Aura（冒险特别） (LEGEND),+4 Barrage Aura（冒險特別） (LEGEND),+4 Barrage aura (espesyal na pakikipagsapalaran) (LEGEND),+4 Array Aura (đặc biệt phiêu lưu) (LEGEND)
COLLECTION_NAME_100040,Nimble Aura (NORMAL),날렵한 아우라 (NORMAL),Aura ágil (NORMAL),機敏なオーラ (NORMAL),Aura ágil (NORMAL),ออร่าว่องไว (NORMAL),Aura gesit (NORMAL),Протекающая аура (NORMAL),灵活的光环 (NORMAL),靈活的光環 (NORMAL),Nimble aura (NORMAL),Aura nhanh nhẹn (NORMAL)
COLLECTION_NAME_100041,Nimble Aura (RARE),날렵한 아우라 (RARE),Aura ágil (RARE),機敏なオーラ (RARE),Aura ágil (RARE),ออร่าว่องไว (RARE),Aura gesit (RARE),Протекающая аура (RARE),灵活的光环 (RARE),靈活的光環 (RARE),Nimble aura (RARE),Aura nhanh nhẹn (RARE)
COLLECTION_NAME_100042,Nimble Aura (EPIC),날렵한 아우라 (EPIC),Aura ágil (EPIC),機敏なオーラ (EPIC),Aura ágil (EPIC),ออร่าว่องไว (EPIC),Aura gesit (EPIC),Протекающая аура (EPIC),灵活的光环 (EPIC),靈活的光環 (EPIC),Nimble aura (EPIC),Aura nhanh nhẹn (EPIC)
COLLECTION_NAME_100043,+2 Nimble Aura (NORMAL),+2 날렵한 아우라 (NORMAL),+2 Aura ágil (NORMAL),+2 機敏なオーラ (NORMAL),+2 Aura ágil (NORMAL),+2 ออร่าว่องไว (NORMAL),+2 Aura gesit (NORMAL),+2 Протекающая аура (NORMAL),+2 灵活的光环 (NORMAL),+2 靈活的光環 (NORMAL),+2 Nimble aura (NORMAL),+2 Aura nhanh nhẹn (NORMAL)
COLLECTION_NAME_100044,+2 Nimble Aura (RARE),+2 날렵한 아우라 (RARE),+2 Aura ágil (RARE),+2 機敏なオーラ (RARE),+2 Aura ágil (RARE),+2 ออร่าว่องไว (RARE),+2 Aura gesit (RARE),+2 Протекающая аура (RARE),+2 灵活的光环 (RARE),+2 靈活的光環 (RARE),+2 Nimble aura (RARE),+2 Aura nhanh nhẹn (RARE)
COLLECTION_NAME_100045,+2 Nimble Aura (EPIC),+2 날렵한 아우라 (EPIC),+2 Aura ágil (EPIC),+2 機敏なオーラ (EPIC),+2 Aura ágil (EPIC),+2 ออร่าว่องไว (EPIC),+2 Aura gesit (EPIC),+2 Протекающая аура (EPIC),+2 灵活的光环 (EPIC),+2 靈活的光環 (EPIC),+2 Nimble aura (EPIC),+2 Aura nhanh nhẹn (EPIC)
COLLECTION_NAME_200001,Rabiosa The Axe Master,도끼 여전사 레비오사,Rabiosa The Axe Master,アックスマスター・ラビオサ,Cinta adhesiva el maestro de hacha,เทปเจ้านาย,Rekatkan master kapak,Furyosa,胶带斧头大师,膠帶斧頭大師,I -tape ang Ax Master,Rabiosa sư phụ
COLLECTION_NAME_200002,Master of the Battlefield Skoll,전장의 지배자 스콜,Mestre do Campo de Batalha Skoll,戦場の支配者スコル,Maestra del Campo de Batalla Skoll,ผู้ครองสนามรบ Skoll,Penguasa Medan Pertempuran Skoll,Владыка Поля Боя Сколл,战场之主斯科尔,戰場主宰斯科爾,Panginoon ng Digmaang Skoll,Chúa Tể Chiến Trường Skoll
COLLECTION_NAME_200003,Lina of Christmas Fervor,크리스마스 정열의 리나,Lina do Fervor de Natal,クリスマスの情熱のリナ,Lina del Fervor Navideño,ลิน่าแห่งคริสต์มาสแห่งความเร่าร้อน,Lina dari Semangat Natal,Lina de la Christmas Fervor,圣诞热情的莉娜,聖誕熱情的莉娜,Lina ng Paskong Sigla,Lina của Giáng Sinh Nhiệt Huyết
COLLECTION_NAME_200011,Celestial Cat,천상의 고양이,Gato celestial,天上の猫,Gato celestial,แมวท้องฟ้า,Kucing selestial,Небесный кот,天猫,天貓,Celestial Cat,Thiên đạo
COLLECTION_NAME_200012,Lance Master Blue Lucy,랜스 마스터 푸른 루시,Mestre da Lança Lucy Azul,ランスマスター・蒼のルーシー,Maestra de Lanza Lucy Azul,ผู้ชำนาญหอกสีน้ำเงิน Lucy,Ahli Tombak Biru Lucy,Мастер Копья Синяя Люси,蓝色长矛大师露西,藍色長矛大師露西,Dalubhasa ng Sibat na Asul na Lucy,Bậc Thầy Mâu Xanh Lucy
COLLECTION_NAME_200013,Christmas Cat Warrior,크리스마스 고양이 전사,Gato Guerreiro de Natal,クリスマスのキャットウォリアー,Guerrera felina de la Navidad,นักรบแมวแห่งคริสต์มาส,Prajurit Kucing Natal,Războinicul pisicilor de Crăciun,圣诞猫战士,聖誕貓戰士,Mandirigmang Pusa ng Pasko,Chiến Binh Mèo Giáng Sinh
COLLECTION_NAME_300001,Great Adventurer 1,위대한 모험가 1,Grande aventureiro 1,偉大な冒険家1,Gran aventurero 1,นักผจญภัยที่ยิ่งใหญ่ 1,Great Adventurer 1,Великий авантюрист 1,伟大的冒险家1,偉大的冒險家1,Mahusay na Adventurer 1,Đại phiêu lưu 1
COLLECTION_NAME_300002,Great Adventurer 2,위대한 모험가 2,Grande aventureiro 2,偉大な冒険家2,Gran aventurero 2,นักผจญภัยที่ยิ่งใหญ่ 2,Great Adventurer 2,Великий авантюрист 2,伟大的冒险家2,偉大的冒險家2,Mahusay na Adventurer 2,Đại phiêu lưu 2
